""	"L617_KO1"	"L618_KO2"	"L619_KO3"	"L620_WT1"	"L621_WT2"	"L622_WT3"	"gene_name"
"ENSMUSG00000020124"	607.976391407724	650.61542602168	563.730296436016	626.850108052855	580.606202837907	592.674568315902	"Usp15"
"ENSMUSG00000020125"	2.63573580090054	4.73174855288494	0.957097277480503	0.609776369701221	3.78656219242113	2.56569077193031	"Elane"
"ENSMUSG00000020128"	539.44726058431	579.639197728406	586.700631095548	530.505441640062	507.399333784432	613.200094491344	"Vps54"
"ENSMUSG00000020130"	564.926039993015	511.028843711574	633.598397692093	564.65291834333	540.216206118748	626.028548350996	"Tbc1d15"
"ENSMUSG00000020131"	4.3928930015009	1.18293713822124	8.61387549732452	6.70754006671343	10.0974991797897	8.97991770175609	"Pcsk4"
"ENSMUSG00000020132"	418.203413742886	390.369255613008	439.307650363551	393.915534826988	395.064655409271	409.227678122885	"Rab21"
"ENSMUSG00000020133"	229.309014678347	207.013999188716	208.64720649075	230.495467747061	241.077792917479	194.992498666704	"2310011J03Rik"
"ENSMUSG00000020134"	434.017828548289	380.905758507238	324.45597706589	391.476429348184	353.412471292639	413.07621428078	"Peli1"
"ENSMUSG00000020135"	1.75715720060036	0	0	3.0488818485061	0	2.56569077193031	"Apc2"
"ENSMUSG00000020137"	65.8933950225135	76.8909139843803	74.6535876434792	75.6122698429513	73.2068690534752	94.9305585614215	"Thap2"
"ENSMUSG00000020142"	2.63573580090054	1.18293713822124	1.91419455496101	1.21955273940244	1.26218739747371	1.28284538596516	"Slc1a4"
"ENSMUSG00000020143"	10682.6372010499	11875.505930603	11215.2658975165	10614.9870437588	11440.4665707017	11738.0352815812	"Dock2"
"ENSMUSG00000020149"	2192.93218634925	2180.15314574174	2075.94399485521	2020.18911282014	2191.15732201436	2268.07064238639	"Rab1"
"ENSMUSG00000020150"	136.179683046528	111.196090992796	113.89457602018	109.149970176518	100.974991797897	84.6677954737003	"Gamt"
"ENSMUSG00000020152"	4749.59591322277	4717.55330722629	4612.25178017854	4425.14711492176	4702.91024298705	4655.44590566755	"Actr2"
"ENSMUSG00000020153"	451.589400554292	434.137929727194	423.036996646382	459.161606385019	395.064655409271	423.338977368501	"Ndufs7"
"ENSMUSG00000020155"	0	1.18293713822124	0	0.609776369701221	0	0	"Kcnmb1"
"ENSMUSG00000020156"	502.546959371703	435.320866865415	439.307650363551	461.600711863824	494.777459809695	454.127266631665	"Mum1"
"ENSMUSG00000020160"	69.4077094237142	115.927839545681	94.7526304705698	71.3438352550428	76.9934312458963	101.344785491247	"Meis1"
"ENSMUSG00000020163"	339.131339715869	345.417644360601	345.512117170461	335.986779705372	374.869657049692	288.64021184216	"Uqcr11"
"ENSMUSG00000020166"	554.383096789413	552.431643549317	579.043852875704	515.870808767233	551.575892696012	618.331476035205	"Cnot2"
"ENSMUSG00000020167"	522.754267178607	604.480877631051	570.429977378379	644.53362277419	628.569323941908	579.84611445625	"Tcf3"
"ENSMUSG00000020169"	0	1.18293713822124	0	0	0	0	"Best3"
"ENSMUSG00000020170"	501.668380771403	577.273323451963	564.687393713496	542.700969034086	487.204335424852	574.71473291239	"Frs2"
"ENSMUSG00000020171"	354.067175920972	356.064078604592	320.627587955968	309.76639580822	272.632477854322	309.165738017602	"Yeats4"
"ENSMUSG00000020175"	0.87857860030018	1.18293713822124	0.957097277480503	3.65865821820732	1.26218739747371	1.28284538596516	"Rab36"
"ENSMUSG00000020176"	4.3928930015009	1.18293713822124	2.87129183244151	1.21955273940244	10.0974991797897	2.56569077193031	"Grb10"
"ENSMUSG00000020177"	0	0	0	0	1.26218739747371	0	"9530003J23Rik"
"ENSMUSG00000020178"	26.3573580090054	41.4027998377433	25.8416264919736	39.6354640305793	25.2437479494742	23.0912169473728	"Adora2a"
"ENSMUSG00000020180"	385.696005531779	309.929530213964	375.182132772357	321.352146832543	360.985595677481	310.448583403568	"Snrpd3"
"ENSMUSG00000020183"	0.87857860030018	4.73174855288494	4.78548638740251	4.87821095760976	8.83531178231597	8.97991770175609	"Cpm"
"ENSMUSG00000020184"	675.626943630838	723.957528591396	691.981331618403	730.512090902062	752.263688894332	900.557460947539	"Mdm2"
"ENSMUSG00000020185"	16.6929934057034	8.28055996754865	13.399361884727	34.7572530729696	13.8840613722108	2.56569077193031	"E2f7"
"ENSMUSG00000020186"	14.9358362051031	17.7440570733185	23.9274319370126	22.5617256789452	13.8840613722108	14.1112992456167	"Csrp2"
"ENSMUSG00000020189"	1202.77410381095	1393.49994882462	1363.86362040972	1406.14430853101	1450.25331969729	1376.49309914061	"Osbpl8"
"ENSMUSG00000020190"	2605.86412849033	2609.55932691605	2485.58162961687	2456.17921715652	2236.59606832342	2379.67819096536	"Mknk2"
"ENSMUSG00000020191"	0.87857860030018	0	0	1.21955273940244	1.26218739747371	1.28284538596516	"4930415F15Rik"
"ENSMUSG00000020193"	4.3928930015009	4.73174855288494	4.78548638740251	5.48798732731098	2.52437479494742	2.56569077193031	"Zpbp"
"ENSMUSG00000020196"	1069.23015656532	1167.55895542436	1119.80381465219	1150.6480096262	1031.20710373602	1148.14662043881	"Cabin1"
"ENSMUSG00000020198"	2696.35772432125	2242.84881406746	2302.77604961809	2259.83122611272	2256.79106668299	2579.80207117593	"Ap3d1"
"ENSMUSG00000020205"	14.9358362051031	8.28055996754865	12.4422646072465	6.70754006671343	3.78656219242113	11.5456084736864	"Phlda1"
"ENSMUSG00000020211"	538.56868198401	493.284786638255	553.20222638373	523.188125203647	490.990897617273	457.97580278956	"Sf3a2"
"ENSMUSG00000020212"	607.976391407724	492.101849500034	592.443214760431	570.750682040342	575.557453248012	593.957413701867	"Mdm1"
"ENSMUSG00000020213"	0.87857860030018	1.18293713822124	0.957097277480503	1.21955273940244	1.26218739747371	0	"Glipr1l1"
"ENSMUSG00000020219"	312.773981706864	276.807290343769	308.185323348722	281.106906432263	244.8643551099	210.386643298285	"Timm13"
"ENSMUSG00000020220"	1807.23618081747	1903.34585539797	1832.84128637516	1905.55115531631	2059.8898326771	2176.98861998287	"Vps13d"
"ENSMUSG00000020224"	89.6150172306183	69.7932911550529	81.3532685858427	54.8798732731099	50.4874958989484	61.5765785263275	"Llph"
"ENSMUSG00000020225"	408.539049139584	383.27163278368	431.650872143707	365.865821820732	352.150283895165	395.116378877268	"Tmbim4"
"ENSMUSG00000020227"	429.624935546788	441.235552556521	464.192179578044	426.233682421153	498.564022002116	505.441082070271	"Irak3"
"ENSMUSG00000020228"	373.395905127576	428.223244036087	399.10956470937	377.451572845056	347.10153430527	411.793368894815	"Helb"
"ENSMUSG00000020230"	238.973379281649	235.404490506026	206.733011935789	264.64294445033	243.602167712426	262.983304122857	"Prmt2"
"ENSMUSG00000020231"	406.781891938983	390.369255613008	404.852148374253	439.64876255458	443.027776513272	409.227678122885	"Dip2a"
"ENSMUSG00000020232"	373.395905127576	335.954147254831	369.439549107474	361.597387232824	291.565288816427	345.085408824627	"Hmg20b"
"ENSMUSG00000020234"	36.0217226123074	30.7563655937521	29.6700156018956	37.8061349214757	27.7681227444216	50.0309700526411	"4930404N11Rik"
"ENSMUSG00000020235"	369.881590726376	414.027998377432	408.680537484175	451.844289948604	387.491531024429	370.74231654393	"Fzr1"
"ENSMUSG00000020238"	1424.17591108659	1283.48679497004	1227.95580700748	1385.41191196117	1240.73021171666	1207.15750819321	"Ncln"
"ENSMUSG00000020241"	1.75715720060036	0	0	0	0	0	"Col6a2"
"ENSMUSG00000020246"	353.188597320672	415.210935515654	430.693774866226	375.012467366251	366.034345267376	389.984997333407	"Hcfc2"
"ENSMUSG00000020248"	202.073078069041	158.513576521646	201.947525548386	195.738214674092	201.949983595794	182.164044807052	"Nfyb"
"ENSMUSG00000020250"	887.364386303181	863.544110901502	841.288506905362	887.224617915276	868.384929461913	824.869583175595	"Txnrd1"
"ENSMUSG00000020251"	0.87857860030018	2.36587427644247	0	1.21955273940244	0	1.28284538596516	"Glt8d2"
"ENSMUSG00000020253"	336.495603914969	295.734284555309	314.885004291085	365.256045451031	331.955285535586	364.328089614104	"Ppm1m"
"ENSMUSG00000020255"	303.988195703862	314.661278766849	356.040187222747	316.473935874933	329.430910740638	307.882892631637	"D10Wsu102e"
"ENSMUSG00000020256"	5.27147160180108	2.36587427644247	2.87129183244151	2.43910547880488	1.26218739747371	1.28284538596516	"Aldh1l2"
"ENSMUSG00000020257"	636.09090661733	584.37094628129	553.20222638373	568.311576561538	607.112138184855	720.959106912417	"Wdr82"
"ENSMUSG00000020258"	7.02862880240144	9.46349710576989	13.399361884727	13.4150801334269	13.8840613722108	7.69707231579093	"Glyctk"
"ENSMUSG00000020260"	674.748365030538	703.847597241635	660.397121461547	634.167424489269	674.008070250962	647.836919912403	"Pofut2"
"ENSMUSG00000020261"	910.207429910986	848.165928104626	819.27526952331	920.152541879142	891.10430261644	1046.80183494757	"Slc36a1"
"ENSMUSG00000020262"	1219.46709721665	1344.99952615755	1439.47430533068	1143.94046955949	1236.94364952424	1153.27800198267	"Adarb1"
"ENSMUSG00000020263"	1316.11074324967	1313.06022342557	1399.27621967649	1288.45746917868	1315.19926816761	1443.2010592108	"Appl2"
"ENSMUSG00000020264"	0.87857860030018	2.36587427644247	3.82838910992201	1.21955273940244	1.26218739747371	2.56569077193031	"Slc36a2"
"ENSMUSG00000020265"	1179.05248160284	1017.32593887026	1038.45054606635	1001.2527990494	1031.20710373602	1030.12484493002	"Sumo3"
"ENSMUSG00000020267"	715.162980644346	681.371791615432	683.367456121079	728.682761792959	723.233378752436	626.028548350996	"Hint1"
"ENSMUSG00000020268"	8.7857860030018	14.1952456586548	13.399361884727	4.26843458790854	12.6218739747371	5.13138154386062	"Lyrm7"
"ENSMUSG00000020271"	613.247863009525	638.786054639467	591.486117482951	632.338095380166	642.453385314119	663.231064543985	"Fbxw11"
"ENSMUSG00000020272"	4283.94925506368	4186.41453216495	4367.23487714353	3514.14121858813	3796.65969160092	3556.04740989541	"Stk10"
"ENSMUSG00000020273"	179.230034461237	196.367564944725	213.432692878152	170.737383516342	210.78529537811	169.335590947401	"Papolg"
"ENSMUSG00000020275"	243.36627228315	294.551347417088	254.587875809814	232.324796856165	280.205602239164	257.851922578996	"Rel"
"ENSMUSG00000020277"	4602.87328697264	4307.07412026352	4065.74923473717	4639.78839705659	3960.7440532725	3570.15870914103	"Pfkl"
"ENSMUSG00000020279"	6.15005020210126	11.8293713822124	20.0990428270906	17.0737383516342	17.6706235646319	17.9598354035122	"Il9r"
"ENSMUSG00000020280"	144.086890449229	143.13539372477	154.092661674361	164.63961981933	160.297799479161	159.072827859679	"Pus10"
"ENSMUSG00000020282"	123.001004042025	76.8909139843803	87.0958522507257	79.8807044308599	141.364988517056	129.567383982481	"Rhbdf1"
"ENSMUSG00000020283"	123.001004042025	134.854833757221	117.722965130102	118.296615722037	121.169990157476	132.133074754411	"Pex13"
"ENSMUSG00000020284"	140.572576048029	152.598890830539	130.165229737348	158.541856122317	140.102801119582	146.244374000028	"1810043G02Rik"
"ENSMUSG00000020286"	0.87857860030018	0	0.957097277480503	0	1.26218739747371	2.56569077193031	"1700093K21Rik"
"ENSMUSG00000020287"	93.129331631819	66.2444797403892	87.0958522507257	73.1731643641465	60.5849950787381	83.3849500877351	"Mpg"
"ENSMUSG00000020288"	384.817426931479	201.09931349761	245.016903035009	237.203007813775	241.077792917479	373.30800731586	"Ahsa2"
"ENSMUSG00000020289"	154.629833652832	171.525885042079	190.46235821862	195.128438304391	194.376859210951	152.658600929853	"Nprl3"
"ENSMUSG00000020290"	1435.59743289049	1442.00037149169	1349.50716124751	1493.95210576799	1450.25331969729	1441.91821382483	"Xpo1"
"ENSMUSG00000020297"	0	0	0	0.609776369701221	0	0	"Nsg2"
"ENSMUSG00000020300"	539.44726058431	572.541574899078	497.690584289861	538.432534446178	527.594332144011	567.017660596599	"Cpeb4"
"ENSMUSG00000020303"	1.75715720060036	3.54881141466371	0.957097277480503	0.609776369701221	0	0	"Stc2"
"ENSMUSG00000020305"	84.3435456288172	104.098468163469	95.7097277480503	103.052206479506	73.2068690534752	105.193321649143	"Asb3"
"ENSMUSG00000020307"	235.459064880448	207.013999188716	212.475595600672	254.88652253511	213.309670173057	215.518024842146	"Cdc34"
"ENSMUSG00000020308"	138.815418847428	127.757210927893	114.85167329766	129.272590376659	126.218739747371	98.779094719317	"Gm16517"
"ENSMUSG00000020309"	21.9644650075045	20.109931349761	19.14194554961	19.5128438304391	18.9328109621057	17.9598354035122	"Chac2"
"ENSMUSG00000020311"	209.101706871443	325.30771301084	325.413074343371	251.227864316903	320.595598958323	288.64021184216	"Erlec1"
"ENSMUSG00000020312"	15.8144148054032	10.6464342439911	11.485167329766	15.8541856122317	17.6706235646319	10.2627630877212	"Shc2"
"ENSMUSG00000020315"	11280.070649254	12471.7062482665	11563.6493065194	10900.362384779	11151.4256566802	12464.1257700374	"Spnb2"
"ENSMUSG00000020319"	52.7147160180108	39.0369255613008	50.7261557064666	56.7092023822135	60.5849950787381	55.1623515965017	"AV249152"
"ENSMUSG00000020321"	1232.64577622115	1269.29154931139	1264.32550355174	1243.94379419049	1146.06615690613	1157.12653814057	"Mdh1"
"ENSMUSG00000020323"	0.87857860030018	0	0	0	0	0	"Prssl1"
"ENSMUSG00000020325"	0.87857860030018	2.36587427644247	1.91419455496101	2.43910547880488	2.52437479494742	0	"Fstl3"
"ENSMUSG00000020326"	1003.33676154281	968.825516203192	937.955331930892	1105.52455826831	1067.81053826276	1158.40938352654	"Ccng1"
"ENSMUSG00000020328"	150.236940651331	154.964765106982	150.264272564439	157.932079752616	155.249049889266	124.43600243862	"Nudcd2"
"ENSMUSG00000020329"	317.166874708365	261.429107546893	307.228226071241	292.082881086885	285.254351829059	310.448583403568	"Polrmt"
"ENSMUSG00000020330"	21.9644650075045	23.6587427644247	34.4555019892981	45.7332277275915	32.8168723343165	15.3941446315819	"Hmmr"
"ENSMUSG00000020331"	6.15005020210126	4.73174855288494	5.74258366488302	6.09776369701221	3.78656219242113	2.56569077193031	"Hcn2"
"ENSMUSG00000020334"	8.7857860030018	5.91468569110618	11.485167329766	17.6835147213354	15.1462487696845	7.69707231579093	"Slc22a4"
"ENSMUSG00000020335"	2.63573580090054	5.91468569110618	3.82838910992201	4.87821095760976	1.26218739747371	2.56569077193031	"Zfp354b"
"ENSMUSG00000020340"	19.328729206604	28.3904913173097	38.2838910992201	50.0016623155001	76.9934312458963	62.8594239122926	"Cyfip2"
"ENSMUSG00000020346"	1483.919255907	1516.52541119962	1441.38849988564	1470.78060371934	1456.56425668466	1448.33244075466	"Mgat1"
"ENSMUSG00000020349"	998.943868541304	1007.86244176449	1053.76410250603	963.446664127928	1007.22554318402	964.699730245797	"Ppp2ca"
"ENSMUSG00000020357"	59.7433448204122	44.951611252407	35.4125992667786	50.0016623155001	55.5362454888433	23.0912169473728	"Flt4"
"ENSMUSG00000020358"	1672.81365497154	1542.55002824049	1518.91337936156	1515.29427870753	1654.72767808803	1477.83788463186	"Hnrnpab"
"ENSMUSG00000020359"	110.700903637823	138.403645171885	143.564591622075	126.833484897854	112.33467837516	111.607548578969	"Agxt2l2"
"ENSMUSG00000020361"	2131.43168432824	2015.72488352899	2041.48849286591	2000.06649262	2082.60920583162	2265.50495161446	"Hspa4"
"ENSMUSG00000020362"	714.284402044046	696.749974412308	736.964903659987	703.072154265507	703.038380392857	664.513909929951	"Cnot6"
"ENSMUSG00000020363"	41.2931942141084	33.1222398701946	54.5545448163886	84.1491390187684	83.3043682332649	37.2025161929895	"Gfpt2"
"ENSMUSG00000020364"	17.5715720060036	10.6464342439911	11.485167329766	15.2444092425305	13.8840613722108	16.676990017547	"Zfp354a"
"ENSMUSG00000020366"	609.733548608325	644.700740330573	652.740343241703	659.778032016721	652.550884493908	609.351558333449	"Mapk9"
"ENSMUSG00000020368"	9543.12075646055	7938.69113460271	8097.04296748505	7973.43581021316	8911.0430261644	9155.66751963331	"Canx"
"ENSMUSG00000020372"	9304.1473771789	9170.12869549102	9877.24390359879	9814.96044671085	8909.78083876692	9110.76793112453	"Gnb2l1"
"ENSMUSG00000020375"	543.840153585811	476.723666703158	465.149276855524	487.821095760976	461.960587475378	486.198401280794	"Rufy1"
"ENSMUSG00000020376"	1121.94487258333	1123.79028131017	1232.74129339489	1106.74411100772	1105.67616018697	1228.96587975462	"Rnf130"
"ENSMUSG00000020377"	2572.47814167893	3104.02705069252	2916.27540448309	2691.55289586119	2867.68976706027	2502.83134801802	"Ltc4s"
"ENSMUSG00000020380"	436.653564349189	448.333175385848	421.122802091421	446.356302621293	464.484962270326	427.187513526397	"Rad50"
"ENSMUSG00000020381"	15.8144148054032	21.2928684879822	17.227750994649	21.9519493092439	17.6706235646319	7.69707231579093	"3010026O09Rik"
"ENSMUSG00000020385"	584.254769199619	606.846751907494	660.397121461547	558.555154646318	648.764322301487	661.94821915802	"Clk4"
"ENSMUSG00000020386"	297.838145501761	272.075541790884	247.88819486745	260.374509862421	276.419040046743	245.023468719345	"Sar1b"
"ENSMUSG00000020387"	1477.7692057049	1201.86413243278	1484.45787737226	1386.63146470058	1298.79083200045	1571.48559780732	"Phf15"
"ENSMUSG00000020388"	328.588396512267	281.539038896654	280.429502301787	329.279239638659	283.992164431585	274.528912596543	"Pdlim4"
"ENSMUSG00000020389"	7.02862880240144	7.09762282932741	19.14194554961	11.5857510243232	7.57312438484226	11.5456084736864	"Cdkl3"
"ENSMUSG00000020390"	478.825337163598	544.151083581768	492.905097902459	471.357133779043	446.814338705694	492.61262821062	"Ube2b"
"ENSMUSG00000020392"	341.76707551677	311.112467352185	298.614350573917	318.303264984037	280.205602239164	297.620129543916	"Cdkn2aipnl"
"ENSMUSG00000020393"	316.288296108065	340.685895807716	357.954381777708	361.597387232824	323.11997375327	336.105491122871	"Kremen1"
"ENSMUSG00000020395"	0	0	0.957097277480503	1.21955273940244	0	0	"Itk"
"ENSMUSG00000020396"	0	0	0	0.609776369701221	0	0	"Nefh"
"ENSMUSG00000020397"	127.393897043526	130.123085204336	112.937478742699	104.271759218909	118.645615362529	127.00169321055	"Med7"
"ENSMUSG00000020399"	0.87857860030018	1.18293713822124	0.957097277480503	0	0	0	"Havcr2"
"ENSMUSG00000020400"	263.573580090054	306.3807187993	261.287556752177	306.717513959714	286.516539226532	287.357366456195	"Tnip1"
"ENSMUSG00000020402"	1148.30223059233	1083.57041861065	1063.33507528084	1147.5991277777	1009.74991797897	1054.49890726336	"Vdac1"
"ENSMUSG00000020407"	6.15005020210126	3.54881141466371	5.74258366488302	16.463961981933	3.78656219242113	2.56569077193031	"Upp1"
"ENSMUSG00000020409"	597.433448204122	605.663814769273	601.057090257756	550.628061840202	544.002768311169	624.745702965031	"Slu7"
"ENSMUSG00000020412"	760.849067859956	716.859905762069	694.852623450845	724.41432720505	691.678693815593	701.71642612294	"Ascc2"
"ENSMUSG00000020413"	160.779883854933	163.245325074531	143.564591622075	170.127607146641	189.328109621057	164.20420940354	"Hus1"
"ENSMUSG00000020415"	156.386990853432	137.220708033663	170.363315391529	112.808628394726	106.023741387792	124.43600243862	"Pttg1"
"ENSMUSG00000020419"	1.75715720060036	0	0	0	0	0	"Hormad2"
"ENSMUSG00000020420"	58.864766220112	67.4274168786104	77.5248794759207	69.5145061459391	79.5178060408438	79.5364139298396	"Zfp607"
"ENSMUSG00000020422"	61.5005020210126	63.8786054639467	86.1387549732452	101.222877370403	123.694364952424	107.759012421073	"Tns3"
"ENSMUSG00000020423"	1659.63497596704	1134.43671555417	1038.45054606635	1186.62481543858	1167.52334266318	1248.2085605441	"Btg2"
"ENSMUSG00000020424"	71.1648666243146	57.9639197728406	43.0693774866226	37.1963585517745	54.2740580913696	59.0108877543972	"Gatsl3"
"ENSMUSG00000020430"	738.006024252151	641.15192891591	782.905572979051	759.17158027802	715.660254367594	732.504715386104	"Pes1"
"ENSMUSG00000020432"	8856.95086962611	10034.8557435307	9437.93625323524	9991.1858175545	9376.7901758322	9269.84075898421	"Tcn2"
"ENSMUSG00000020434"	4.3928930015009	0	6.69968094236352	1.21955273940244	2.52437479494742	0	"4921536K21Rik"
"ENSMUSG00000020437"	2819.35872836328	2343.39847081627	2548.75004993058	2653.13698457001	2538.25885631963	2464.34598643906	"Myo1g"
"ENSMUSG00000020439"	24.600200808405	23.6587427644247	31.5842101568566	42.0745695093842	16.4084361671582	20.5255261754425	"Smtn"
"ENSMUSG00000020440"	701.984301639843	559.529266378644	616.370646697444	651.850939210605	614.685262569697	591.391722929937	"Arf5"
"ENSMUSG00000020441"	171.322827058535	179.806445009628	187.591066386179	162.810290710226	137.578426324634	169.335590947401	"2310033P09Rik"
"ENSMUSG00000020444"	209.101706871443	216.477496294486	179.934288166334	249.398535207799	208.260920583162	212.952334070216	"Guk1"
"ENSMUSG00000020447"	1.75715720060036	3.54881141466371	7.65677821984402	0.609776369701221	3.78656219242113	1.28284538596516	"Npc1l1"
"ENSMUSG00000020448"	239.851957881949	231.855679091362	265.115945862099	244.520324250189	224.669356750321	261.700458736892	"Rnf185"
"ENSMUSG00000020451"	166.929934057034	195.184627806504	196.204941883503	195.128438304391	184.279360031162	151.375755543888	"Limk2"
"ENSMUSG00000020453"	461.253765157594	444.784363971185	418.25151025898	352.450741687305	337.004035125481	381.005079631651	"Patz1"
"ENSMUSG00000020454"	694.077094237142	664.810671680335	706.337790780611	612.215475180025	615.947449967171	674.776673017672	"Eif4enif1"
"ENSMUSG00000020455"	402.388998937482	451.881986800512	411.551829316616	468.308251930537	419.046215961272	427.187513526397	"Trim11"
"ENSMUSG00000020456"	2284.30436078047	2363.50840216603	2161.12565255097	2509.83953769022	2341.35762231373	2187.25138307059	"Ogdh"
"ENSMUSG00000020457"	527.147160180108	509.845906573353	555.116420938691	435.990104336373	483.417773232431	513.138154386062	"Drg1"
"ENSMUSG00000020458"	1505.88372091451	1693.96598193281	1659.60667915119	1609.19983964152	1690.0689252173	1758.78102415823	"Rtn4"
"ENSMUSG00000020459"	253.030636886452	295.734284555309	290.957572354073	262.203838971525	282.729977034111	311.731428789533	"Mtif2"
"ENSMUSG00000020460"	44.8075086153092	55.5980454963981	40.1980856541811	45.1234513578903	50.4874958989484	25.6569077193031	"Rps27a"
"ENSMUSG00000020461"	0.87857860030018	0	2.87129183244151	1.82932910910366	1.26218739747371	1.28284538596516	"1700034F02Rik"
"ENSMUSG00000020462"	106.308010636322	114.74490240746	120.594256962543	101.222877370403	106.023741387792	82.1021047017699	"Ccdc104"
"ENSMUSG00000020463"	864.521342695377	964.093767650307	859.473355177491	851.247812102904	810.324309178122	874.900553228236	"Smek2"
"ENSMUSG00000020464"	299.595302702361	367.893449986804	312.970809736124	330.498792378062	306.711537586112	314.297119561463	"Pnpt1"
"ENSMUSG00000020467"	0.87857860030018	0	0	0	0	0	"Efemp1"
"ENSMUSG00000020471"	159.022726654333	127.757210927893	147.392980731997	193.299109195287	157.773424684214	116.738930122829	"Pold2"
"ENSMUSG00000020472"	306.623931504763	312.295404490406	311.056615181163	335.377003335671	304.187162791164	291.20590261409	"Zkscan17"
"ENSMUSG00000020473"	0.87857860030018	1.18293713822124	0.957097277480503	1.21955273940244	2.52437479494742	0	"Aebp1"
"ENSMUSG00000020474"	248.637743884951	249.599736164681	283.300794134229	231.105244116763	290.303101418953	227.063633315833	"Polm"
"ENSMUSG00000020475"	6.15005020210126	0	2.87129183244151	3.0488818485061	1.26218739747371	0	"Pgam2"
"ENSMUSG00000020476"	1979.4375864763	2027.5542549112	2019.47525548386	2056.16591863252	1974.06108964888	1881.93418121088	"Dbnl"
"ENSMUSG00000020477"	136.179683046528	149.050079415876	152.1784671194	166.468948928433	151.462487696845	169.335590947401	"Mrps24"
"ENSMUSG00000020482"	267.966473091555	255.514421855787	271.815626804463	257.935404383616	209.523107980636	346.368254210592	"Ccdc117"
"ENSMUSG00000020483"	1443.5046402932	1310.69434914913	1204.02837507047	1282.96948185137	1271.02270925603	1354.6847275792	"Dynll2"
"ENSMUSG00000020484"	2350.19775580298	1893.8823582922	1982.14846166212	1818.35313444904	2008.14014938067	2046.13839061442	"Xbp1"
"ENSMUSG00000020485"	130.029632844427	133.671896619	155.049758951841	98.1739955218965	100.974991797897	118.021775508794	"Supt4h1"
"ENSMUSG00000020486"	1.75715720060036	2.36587427644247	4.78548638740251	1.82932910910366	5.04874958989484	1.28284538596516	"Sept4"
"ENSMUSG00000020491"	60.6219234207124	72.1591654314954	70.8251985335572	65.8558479277318	69.4203068610541	84.6677954737003	"2810021J22Rik"
"ENSMUSG00000020492"	43.0503514147088	33.1222398701946	29.6700156018956	48.1723332063964	35.3412471292639	41.051052350885	"Fam33a"
"ENSMUSG00000020493"	12.3001004042025	27.2075541790884	19.14194554961	38.4159112911769	20.1949983595794	11.5456084736864	"Prr11"
"ENSMUSG00000020495"	188.894399064539	215.294559156265	197.162039160984	200.616425631702	151.462487696845	225.780787929867	"1200011M11Rik"
"ENSMUSG00000020496"	1078.89452116862	970.008453341413	957.097277480503	915.274330921532	935.28086152802	931.345750210703	"Rnf187"
"ENSMUSG00000020513"	109.822325037522	102.915531025248	70.8251985335572	86.5882444975733	58.0606202837907	69.2736508421184	"Tubd1"
"ENSMUSG00000020514"	63.2576592216129	82.8055996754865	62.2113230362327	68.9047297762379	44.1765589115799	67.9908054561532	"Mrpl22"
"ENSMUSG00000020515"	421.717728144086	397.466878442335	379.010521882279	396.964416675495	392.540280614324	425.904668140432	"Cnot8"
"ENSMUSG00000020516"	483.218230165099	431.772055450751	449.835720415836	405.501285851312	499.826209399589	457.97580278956	"Rps6kb1"
"ENSMUSG00000020519"	148.47978345073	115.927839545681	135.907813402231	132.931248594866	107.285928785265	130.850229368446	"Sap30l"
"ENSMUSG00000020520"	642.240956819431	675.457105924326	602.014187535236	649.4118337318	631.093698736855	665.796755315916	"Galnt10"
"ENSMUSG00000020521"	336.495603914969	388.003381336565	333.069852563215	323.181475941647	329.430910740638	351.499635754453	"Rnft1"
"ENSMUSG00000020522"	620.276491811927	676.640043062547	666.13970512643	703.072154265507	703.038380392857	754.313086947511	"Mfap3"
"ENSMUSG00000020523"	492.882594768401	427.040306897866	466.106374133005	487.211319391275	444.289963910746	514.420999772027	"Fam114a2"
"ENSMUSG00000020525"	159.022726654333	170.342947903858	171.32041266901	159.151632492019	150.200300299372	164.20420940354	"Ppm1d"
"ENSMUSG00000020526"	34.264565411707	34.3051770084158	39.2409883767006	41.464793139683	41.6521841166325	30.7882892631637	"Znhit3"
"ENSMUSG00000020527"	51.8361374177106	59.1468569110618	36.3696965442591	49.3918859457989	49.2253085014747	32.0711346491289	"Myo19"
"ENSMUSG00000020528"	84.3435456288172	107.647279578132	92.8384359156088	79.8807044308599	79.5178060408438	98.779094719317	"Prpsap2"
"ENSMUSG00000020530"	922.507530315189	972.374327617856	1005.90923863201	956.129347691514	964.311171669915	1035.25622647388	"Ggnbp2"
"ENSMUSG00000020532"	3921.97487174	3915.52192751229	3730.765187619	3936.71624279108	4093.27373000724	3962.70939724637	"Acaca"
"ENSMUSG00000020534"	26.3573580090054	21.2928684879822	27.7558210469346	32.3181475941647	30.2924975393691	12.8284538596516	"Shmt1"
"ENSMUSG00000020536"	470.918129760896	525.224089370229	482.377027850173	507.943715961117	498.564022002116	440.015967386048	"Llgl1"
"ENSMUSG00000020537"	315.409717507764	257.880296132229	325.413074343371	270.130931777641	281.467789636637	252.720541035136	"Drg2"
"ENSMUSG00000020538"	848.706927889973	902.581036462803	905.414024496555	940.884938448983	918.872425360861	773.555767736989	"Srebf1"
"ENSMUSG00000020541"	20.2073078069041	23.6587427644247	27.7558210469346	15.2444092425305	29.0303101418953	16.676990017547	"Tom1l1"
